strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Chlamydophila_pneumoniae_AR39	99.116	99.116	99.73	99.73
Escherichia_coli	98.47	99.913	98.47	99.913
Xylella_fastidiosa_Temecula1	95.353	99.941	95.353	99.941
Treponema_denticola	99.617	98.765	98.765	99.617
Helicobacter_pylori_J99	99.928	95.075	95.075	99.928
Bacillus_cereus_ATCC_14579	97.91	99.813	99.813	97.91
Mycobacterium_avium_subsp._paratuberculosis	NA	99.909	NA	99.909
Sulfolobus_solfataricus	99.909	92.995	99.909	92.995
Lactococcus_lactis_subsp._lactis	96.408	99.433	99.479	96.408
Xanthomonas_axonopodis_pv._citri	98.964	98.964	99.928	99.928
Borrelia_burgdorferi	98.141	98.839	98.141	98.839
Staphylococcus_aureus_subsp._aureus_MW2	98.646	NA	98.646	NA
Bordetella_bronchiseptica	99.775	99.775	97.407	97.407
Mycobacterium_tuberculosis_CDC1551	98.873	99.861	99.861	98.873
Buchnera_aphidicola_Schizaphis_graminum	NA	99.87	NA	99.87
Haemophilus_ducreyi	99.937	96.484	99.937	96.484
Mycobacterium_tuberculosis_H37Rv	99.674	98.431	99.674	98.431
Clostridium_tetani	98.69	98.69	99.794	99.794
Streptococcus_pyogenes_SSI-1	99.89	99.89	97.399	97.399
Acidobacterium_capsulatum_ATCC_51196	99.271	99.72	99.271	99.72
Gloeobacter_violaceus	99.009	99.009	99.955	99.955
Streptococcus_pneumoniae_R6	99.889	99.553	97.747	97.747
Wolinella_succinogenes	99.856	99.856	97.969	97.969
Streptococcus_pyogenes_MGAS315	99.897	96.952	99.897	96.952
Methanosarcina_acetivorans	95.255	95.255	99.889	99.889
Streptococcus_pyogenes	97.775	97.775	99.821	99.821
Aquifex_aeolicus	99.963	99.412	99.412	99.963
Clostridium_acetobutylicum	98.007	99.804	99.804	98.11
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	99.909	NA	99.909
Streptococcus_pneumoniae	97.513	99.957	99.957	97.513
Onion_yellows_phytoplasma	98.637	98.637	86.192	86.192
Cyanidioschyzon_merolae	99.94	96.578	96.578	99.94
Clostridium_perfringens	98.158	98.158	99.818	99.818
Streptococcus_pyogenes_MGAS8232	96.671	96.671	99.956	99.956
Ralstonia_solanacearum	98.777	99.792	99.82	98.777
Ureaplasma_parvum	98.842	99.821	98.842	99.821
Mycoplasma_gallisepticum	99.857	96.749	99.857	96.749
Methanocaldococcus_jannaschii	99.104	99.081	99.104	99.081
Staphylococcus_epidermidis	99.891	99.891	97.604	97.604
Buchnera_aphidicola_Acyrthosiphon_pisum	99.87	NA	99.87	NA
Mycoplasma_mycoides_subsp._mycoides_SC	99.509	99.441	81.23	81.23
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	99.938	NA	99.938
Escherichia_coli_O157_H7_EDL933	99.838	99.838	93.227	93.227
Bordetella_pertussis	99.805	93.24	93.24	99.805
Pyrococcus_furiosus	99.887	98.492	98.492	99.887
Aeropyrum_pernix	99.805	99.805	99.926	99.926
Wolbachia_sp._wMel	94.309	94.309	99.927	99.927
Pyrococcus_abyssi	99.886	99.886	99.947	99.947
Shewanella_oneidensis	95.424	99.806	99.781	95.424
Mycobacterium_bovis	99.039	99.649	99.039	99.725
Streptococcus_mutans	97.918	97.918	99.911	99.911
Vibrio_cholerae	98.023	99.89	98.023	99.895
Coxiella_burnetii	99.873	99.873	93.026	93.026
Chlamydophila_pneumoniae_TW-183	99.896	99.549	99.896	99.549
Candidatus_Blochmannia_floridanus	99.883	99.883	99.536	99.536
Pyrobaculum_aerophilum	99.96	99.27	99.27	99.96
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	99.765	NA	99.765	NA
Listeria_monocytogenes_str._4b_F2365	99.943	98.742	99.943	98.742
Listeria_innocua	99.883	99.883	98.107	98.107
Mycoplasma_pulmonis	99.824	98.221	99.824	98.221
Yersinia_pestis	96.176	99.903	96.176	99.903
Treponema_pallidum	99.915	99.915	98.588	98.588
Streptomyces_avermitilis	98.286	98.455	99.861	99.842
Staphylococcus_aureus_subsp._aureus_Mu50	98.362	NA	98.362	NA
Xylella_fastidiosa	95.454	99.723	99.723	95.454
Buchnera_aphidicola_Baizongia_pistaciae	NA	99.732	NA	99.732
Thermoanaerobacter_tengcongensis	99.69	94.477	99.658	94.477
Bradyrhizobium_japonicum	99.762	98.9	99.762	98.802
Corynebacterium_glutamicum_ATCC_13032	99.963	98.15	99.963	98.15
Caulobacter_vibrioides	98.862	98.862	99.71	99.758
Methanococcus_maripaludis	99.927	99.927	98.987	98.987
Mesorhizobium_loti	99.137	99.137	99.554	99.554
Fusobacterium_nucleatum_subsp._nucleatum	NA	99.875	NA	99.875
Bdellovibrio_bacteriovorus	99.871	99.703	99.703	99.871
Nanoarchaeum_equitans	99.738	99.894	99.894	99.738
Chlamydia_muridarum	99.33	99.919	99.919	99.33
Salmonella_typhi	99.92	98.341	99.92	98.341
Bacillus_halodurans	96.27	99.964	96.27	99.964
Bacteroides_thetaiotaomicron	99.91	98.176	99.91	98.176
Synechococcus_elongatus	99.944	99.685	99.685	99.944
Thermus_thermophilus_HB27	98.896	99.916	98.896	99.916

