strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	99.658	NA	99.658
Rickettsia_conorii	98.862	98.896	99.421	99.454
Leishmania_major	99.423	99.423	92.064	92.118
Thermoplasma_volcanium	98.658	98.282	99.319	99.319
Pseudomonas_aeruginosa	94.659	99.352	94.599	99.242
Helicobacter_hepaticus	98.389	98.85	98.634	98.484
Streptococcus_agalactiae_serogroup_III	92.254	99.141	99.141	92.254
Mycoplasma_genitalium	97.336	99.468	99.468	97.336
Haemophilus_influenzae	99.064	96.242	96.242	99.064
Pasteurella_multocida	98.48	97.559	97.576	98.48
Prochlorococcus_marinus	99.192	98.137	98.291	99.486
Corynebacterium_glutamicum	96.321	98.822	98.822	96.321
Archaeoglobus_fulgidus	99.252	99.027	98.496	98.496
Bacillus_subtilis	97.566	97.423	99.234	99.234
Staphylococcus_aureus_subsp._aureus_N315	97.9	NA	97.9	NA
Corynebacterium_efficiens	99.098	95.453	99.222	95.48
Geobacter_sulfurreducens	98.036	99.41	99.273	97.844
Yersinia_pestis_KIM	99.222	94.904	94.904	99.21
Bacillus_cereus_ATCC_10987	98.877	98.846	97.571	97.625
Pseudomonas_putida_KT2440	98.932	97.039	99.074	97.047
Sinorhizobium_meliloti	97.032	97.032	98.744	98.917
Lactobacillus_johnsonii	96.549	98.99	98.99	96.549
Chlamydophila_pneumoniae_CWL029	99.183	99.183	98.927	98.927
Streptomyces_coelicolor	97.418	97.627	98.751	98.895
Staphylococcus_epidermidis	96.816	96.556	98.783	98.76
Buchnera_aphidicola_Schizaphis_graminum	NA	99.499	NA	99.499
Rickettsia_prowazekii	97.1	98.746	97.1	98.782
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	98.861	NA	98.861	NA
Synechococcus_sp._WH_8102	99.249	97.35	97.35	99.215
Nitrosomonas_europaea	98.547	95.586	98.52	95.73
Mycoplasma_penetrans	99.2	95.859	95.859	99.2
Rhodopseudomonas_palustris	98.684	98.698	99.144	99.191
Chlamydophila_pneumoniae_AR39	98.461	99.067	99.067	98.584
Escherichia_coli	97.898	99.021	97.883	99.021
Xylella_fastidiosa_Temecula1	98.803	98.803	94.427	94.427
Treponema_denticola	98.186	99.084	99.084	98.186
Helicobacter_pylori_J99	99.374	94.375	94.274	99.374
Bacillus_cereus_ATCC_14579	97.672	99.148	99.221	97.615
Mycobacterium_avium_subsp._paratuberculosis	99.139	NA	99.139	NA
Sulfolobus_solfataricus	99.073	91.87	91.935	98.945
Lactococcus_lactis_subsp._lactis	95.599	99.382	99.382	95.599
Xanthomonas_axonopodis_pv._citri	99.267	98.188	99.255	98.063
Borrelia_burgdorferi	98.636	97.876	98.677	98.235
Staphylococcus_aureus_subsp._aureus_MW2	98.437	NA	98.437	NA
Bordetella_bronchiseptica	96.764	98.951	96.64	98.732
Mycobacterium_tuberculosis_CDC1551	97.989	99.115	99.07	97.989
Dehalococcoides_ethenogenes_195	93.561	98.805	98.805	93.561
Haemophilus_ducreyi	99.207	96.111	96.111	99.207
Mycobacterium_tuberculosis_H37Rv	99.085	97.813	99.085	97.848
Clostridium_tetani	97.737	98.892	98.892	97.858
Pyrococcus_furiosus	98.01	99.293	97.909	99.293
Acidobacterium_capsulatum_ATCC_51196	98.853	99.443	99.458	98.853
Xanthomonas_campestris_pv._campestris	98.99	97.247	97.247	99.089
Streptococcus_pneumoniae_R6	99.293	97.245	99.293	97.245
Wolinella_succinogenes	99.164	97.339	97.339	99.164
Streptococcus_pyogenes_MGAS315	98.722	96.144	96.144	98.722
Methanosarcina_acetivorans	94.823	94.765	99.413	99.413
Streptococcus_pyogenes	96.76	96.76	99.203	99.176
Aquifex_aeolicus	98.537	98.537	99.541	99.541
Clostridium_acetobutylicum	97.207	97.129	99.138	99.099
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	99.531	NA	99.531
Streptococcus_pneumoniae	96.868	96.886	99.201	99.201
Methanococcus_maripaludis	98.758	98.758	99.221	99.221
Cyanidioschyzon_merolae	94.869	99.363	94.869	99.363
Clostridium_perfringens	97.574	97.574	99.124	98.978
Streptococcus_pyogenes_MGAS8232	95.49	95.49	99.195	99.195
Ralstonia_solanacearum	97.996	98.008	99.253	99.338
Ureaplasma_parvum	98.185	98.185	99.146	99.146
Mycoplasma_gallisepticum	99.214	99.214	95.38	95.38
Methanocaldococcus_jannaschii	99.199	98.555	99.199	98.447
Streptomyces_avermitilis	98.943	97.762	98.913	97.826
Buchnera_aphidicola_Acyrthosiphon_pisum	99.249	NA	99.249	NA
Mycoplasma_mycoides_subsp._mycoides_SC	80.287	97.9	97.76	80.287
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	99.664	NA	99.664
Escherichia_coli_O157_H7_EDL933	92.553	99.347	99.385	92.459
Bordetella_pertussis	99.127	99.023	92.134	92.312
Streptococcus_pyogenes_SSI-1	98.878	98.878	96.3	96.3
Aeropyrum_pernix	99.372	99.372	98.558	98.718
Wolbachia_sp._wMel	99.315	92.665	92.665	99.315
Pyrococcus_abyssi	98.724	98.724	99.442	99.467
Shewanella_oneidensis	99.36	99.36	95.062	95.043
Mycobacterium_bovis	98.185	98.132	98.963	98.919
Streptococcus_mutans	99.0	96.666	99.169	97.241
Vibrio_cholerae	99.289	97.203	99.302	97.206
Coxiella_burnetii	99.216	99.039	92.196	91.963
Chlamydophila_pneumoniae_TW-183	99.467	98.848	99.467	98.666
Candidatus_Blochmannia_floridanus	99.165	98.564	98.627	99.165
Pyrobaculum_aerophilum	97.359	99.29	99.207	97.359
Escherichia_coli_O157_H7	99.277	94.11	94.116	99.187
Listeria_monocytogenes_str._4b_F2365	99.391	97.995	97.963	98.906
Listeria_innocua	97.142	97.142	99.542	99.419
Mycoplasma_pulmonis	98.773	98.773	95.831	95.901
Nanoarchaeum_equitans	99.573	99.669	99.669	99.573
Treponema_pallidum	97.909	98.824	98.824	97.909
Staphylococcus_aureus_subsp._aureus_Mu50	98.18	NA	98.18	NA
Xylella_fastidiosa	94.426	99.462	94.426	99.462
Buchnera_aphidicola_Baizongia_pistaciae	99.442	NA	99.442	NA
Thermoanaerobacter_tengcongensis	99.015	93.517	99.211	93.446
Bradyrhizobium_japonicum	99.103	99.148	98.468	98.445
Corynebacterium_glutamicum_ATCC_13032	99.317	99.317	97.579	97.673
Caulobacter_vibrioides	98.215	99.291	99.292	98.116
Onion_yellows_phytoplasma	99.181	84.133	84.612	99.181
Mesorhizobium_loti	99.288	99.307	98.568	98.468
Fusobacterium_nucleatum_subsp._nucleatum	NA	99.481	NA	99.481
Bdellovibrio_bacteriovorus	99.098	99.163	99.172	99.294
Yersinia_pestis	95.701	99.255	95.767	99.12
Chlamydia_muridarum	98.851	99.339	99.339	98.851
Salmonella_typhi	99.295	97.687	97.643	99.086
Bacillus_halodurans	95.619	99.61	99.61	95.845
Bacteroides_thetaiotaomicron	99.139	97.428	97.306	99.059
Synechococcus_elongatus	99.192	99.476	99.192	99.493
Thermus_thermophilus_HB27	98.465	98.159	99.487	99.487

