strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Dehalococcoides_ethenogenes_195	77.482	61.155	77.943	59.102
Rickettsia_prowazekii	62.657	62.187	84.684	85.468
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	NA	90.993	NA	90.993
Synechococcus_sp._WH_8102	65.043	65.392	81.793	82.558
Nitrosomonas_europaea	79.943	64.141	62.492	77.585
Mycoplasma_penetrans	82.513	82.598	62.264	57.244
Bacillus_anthracis_str._Ames	62.438	81.056	81.203	62.766
Chlamydophila_pneumoniae_AR39	81.012	64.149	63.549	80.029
Escherichia_coli	80.875	81.718	64.927	63.459
Xylella_fastidiosa_Temecula1	76.544	78.564	63.859	60.596
Treponema_denticola	81.213	62.306	64.548	82.053
Helicobacter_pylori_J99	79.932	60.692	61.254	78.526
Bacillus_cereus_ATCC_14579	81.386	81.208	62.936	62.904
Mycobacterium_avium_subsp._paratuberculosis	89.947	NA	89.947	NA
Sulfolobus_solfataricus	58.74	78.989	75.141	60.195
Lactococcus_lactis_subsp._lactis	62.25	79.913	61.586	78.263
Xanthomonas_axonopodis_pv._citri	64.43	61.16	81.653	81.833
Borrelia_burgdorferi	81.932	80.791	58.622	60.602
Staphylococcus_aureus_subsp._aureus_MW2	89.353	NA	89.353	NA
Bordetella_bronchiseptica	80.104	80.088	60.376	61.145
Mycobacterium_tuberculosis_CDC1551	81.677	63.205	81.783	62.227
Buchnera_aphidicola_Schizaphis_graminum	NA	86.611	NA	86.611
Haemophilus_ducreyi	63.228	60.89	81.015	79.669
Mycobacterium_tuberculosis_H37Rv	80.811	81.544	63.644	60.452
Clostridium_tetani	62.863	82.236	83.571	59.803
Streptococcus_pyogenes_SSI-1	64.496	81.631	60.25	80.122
Acidobacterium_capsulatum_ATCC_51196	63.93	82.241	81.831	63.362
Xanthomonas_campestris_pv._campestris	62.06	80.634	81.505	61.047
Streptococcus_pneumoniae_R6	80.936	61.426	79.377	62.173
Wolinella_succinogenes	80.338	63.032	80.262	64.518
Streptococcus_pyogenes_MGAS315	81.747	78.754	64.809	61.102
Methanosarcina_acetivorans	77.749	61.783	79.547	62.277
Streptococcus_pyogenes	82.542	63.023	82.924	63.378
Aquifex_aeolicus	81.884	66.342	79.962	62.221
Clostridium_acetobutylicum	82.695	61.289	62.714	82.476
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	89.478	NA	89.478	NA
Streptococcus_pneumoniae	62.969	81.224	63.158	78.905
Methanococcus_maripaludis	81.276	60.395	62.74	82.989
Cyanidioschyzon_merolae	60.927	77.263	63.137	79.785
Clostridium_perfringens	81.776	82.581	61.436	60.714
Streptococcus_pyogenes_MGAS8232	81.812	64.007	60.79	79.4
Ralstonia_solanacearum	61.984	62.509	81.162	81.732
Ureaplasma_parvum	60.752	84.829	80.497	58.948
Mycoplasma_gallisepticum	61.988	78.665	81.303	60.827
Methanocaldococcus_jannaschii	81.258	61.291	82.13	62.191
Streptomyces_avermitilis	60.07	82.934	62.977	82.181
Buchnera_aphidicola_Acyrthosiphon_pisum	91.561	NA	91.561	NA
Mycoplasma_mycoides_subsp._mycoides_SC	53.246	73.158	48.678	66.967
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	88.64	NA	88.64	NA
Escherichia_coli_O157_H7_EDL933	75.169	59.333	63.329	79.393
Bordetella_pertussis	58.136	57.677	77.212	76.031
Pyrococcus_furiosus	81.218	62.831	80.956	64.795
Aeropyrum_pernix	82.227	64.904	62.056	81.637
Wolbachia_sp._wMel	59.986	61.211	76.415	80.385
Pyrococcus_abyssi	66.218	81.557	81.554	63.448
Shewanella_oneidensis	62.123	79.366	77.45	61.396
Mycobacterium_bovis	81.984	64.08	81.632	62.083
Streptococcus_mutans	61.929	81.478	63.664	82.492
Vibrio_cholerae	64.761	63.559	80.299	81.095
Coxiella_burnetii	77.345	59.898	75.815	60.298
Chlamydophila_pneumoniae_TW-183	67.495	63.541	83.116	83.638
Candidatus_Blochmannia_floridanus	85.394	81.906	61.584	60.236
Pyrobaculum_aerophilum	81.952	65.356	80.968	63.336
Escherichia_coli_O157_H7	76.425	63.873	60.594	79.466
Listeria_monocytogenes_str._4b_F2365	64.427	80.415	61.159	80.803
Listeria_innocua	62.015	80.627	63.178	81.165
Mycoplasma_pulmonis	60.873	81.1	57.195	81.405
Nanoarchaeum_equitans	63.875	85.566	61.715	82.93
Treponema_pallidum	64.176	79.768	79.119	62.135
Staphylococcus_aureus_subsp._aureus_Mu50	NA	89.292	NA	89.292
Xylella_fastidiosa	60.839	62.699	76.268	79.066
Buchnera_aphidicola_Baizongia_pistaciae	92.789	NA	92.789	NA
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	90.706	NA	90.706	NA
Thermoanaerobacter_tengcongensis	78.752	59.17	77.066	62.294
Bradyrhizobium_japonicum	62.624	81.362	82.008	63.952
Corynebacterium_glutamicum_ATCC_13032	63.192	64.221	80.994	80.631
Caulobacter_vibrioides	81.518	63.694	81.228	61.508
Onion_yellows_phytoplasma	68.4	56.467	50.384	77.398
Mesorhizobium_loti	81.58	82.025	62.95	63.594
Fusobacterium_nucleatum_subsp._nucleatum	NA	89.087	NA	89.087
Bdellovibrio_bacteriovorus	65.686	64.806	81.585	83.289
Yersinia_pestis	78.074	62.49	62.352	79.357
Chlamydia_muridarum	62.062	80.014	62.782	80.731
Salmonella_typhi	80.524	63.303	65.096	81.303
Bacillus_halodurans	61.581	63.792	79.46	81.09
Bacteroides_thetaiotaomicron	64.133	81.281	81.741	64.011
Synechococcus_elongatus	64.809	62.999	80.652	81.813
Thermus_thermophilus_HB27	82.491	81.973	61.591	62.102

