Name	Consensus ancestor	Consensus evolved	Strain ancestor	Strain evolved
Corynebacterium_glutamicum_ATCC_13032_60	1506.0	1527.0	1490.0	1521.0
Corynebacterium_glutamicum_ATCC_13032_65	1203.0	1228.0	1183.0	1203.0
Corynebacterium_glutamicum_ATCC_13032_70	943.0	953.0	903.0	919.0
Corynebacterium_glutamicum_ATCC_13032_75	865.0	867.0	772.0	779.0
Corynebacterium_glutamicum_ATCC_13032_80	934.0	929.0	702.0	677.0
Corynebacterium_glutamicum_ATCC_13032_85	1534.0	1530.0	660.0	623.0
Corynebacterium_glutamicum_ATCC_13032_90	3530.0	3533.0	652.0	510.0
Corynebacterium_glutamicum_ATCC_13032_95	8539.0	8545.0	1207.0	NA
Coxiella_burnetii_00	14479.0	44483.0	14479.0	44483.0
Coxiella_burnetii_05	16336.0	55336.0	16336.0	55336.0
Coxiella_burnetii_10	13617.0	28963.0	13617.0	28963.0
Coxiella_burnetii_15	12778.0	29540.0	12778.0	29540.0
Coxiella_burnetii_20	9979.0	18746.0	9979.0	18746.0
Coxiella_burnetii_25	8536.0	13317.0	8536.0	13317.0
Coxiella_burnetii_30	6384.0	8432.0	6384.0	8432.0
Coxiella_burnetii_35	4776.0	5976.0	4757.0	5913.0
Coxiella_burnetii_40	3821.0	4930.0	3791.0	4930.0
Coxiella_burnetii_45	2890.0	3390.0	2890.0	3390.0
Coxiella_burnetii_50	2256.0	2565.0	2248.0	2496.0
Coxiella_burnetii_55	1657.0	1808.0	1641.0	1801.0
Coxiella_burnetii_60	1364.0	1486.0	1361.0	1461.0
Coxiella_burnetii_65	1070.0	1154.0	1057.0	1131.0
Coxiella_burnetii_70	883.0	920.0	854.0	885.0
Coxiella_burnetii_75	844.0	850.0	754.0	758.0
Coxiella_burnetii_80	889.0	889.0	666.0	654.0
Coxiella_burnetii_85	1401.0	1380.0	598.0	567.0
Coxiella_burnetii_90	2963.0	2934.0	NA	NA
Coxiella_burnetii_95	6933.0	6933.0	NA	NA
Cyanidioschyzon_merolae_00	17103.0	36515.0	17103.0	36515.0
Cyanidioschyzon_merolae_05	17814.0	42578.0	17814.0	42578.0
Cyanidioschyzon_merolae_10	14599.0	37039.0	14599.0	37039.0
Cyanidioschyzon_merolae_15	14291.0	25073.0	14291.0	25073.0
Cyanidioschyzon_merolae_20	10871.0	17465.0	10871.0	17465.0
Cyanidioschyzon_merolae_25	8920.0	13733.0	8920.0	13733.0
Cyanidioschyzon_merolae_30	6901.0	9106.0	6901.0	9106.0
Cyanidioschyzon_merolae_35	5032.0	6858.0	5032.0	6858.0
Cyanidioschyzon_merolae_40	3947.0	4512.0	3947.0	4512.0
Cyanidioschyzon_merolae_45	2973.0	3551.0	2955.0	3551.0
Cyanidioschyzon_merolae_50	2468.0	2908.0	2468.0	2877.0
Cyanidioschyzon_merolae_55	1966.0	2151.0	1902.0	2122.0
Cyanidioschyzon_merolae_60	1368.0	1537.0	1360.0	1534.0
Cyanidioschyzon_merolae_65	1117.0	1161.0	1078.0	1147.0
Cyanidioschyzon_merolae_70	904.0	964.0	856.0	930.0
Cyanidioschyzon_merolae_75	846.0	874.0	740.0	783.0
Cyanidioschyzon_merolae_80	877.0	901.0	647.0	680.0
Cyanidioschyzon_merolae_85	1398.0	1441.0	588.0	619.0
Cyanidioschyzon_merolae_90	2863.0	2844.0	543.0	551.0
Cyanidioschyzon_merolae_95	6256.0	6256.0	NA	NA
Dehalococcoides_ethenogenes_195_00	34547.0	39327.0	34547.0	39327.0
Dehalococcoides_ethenogenes_195_05	38298.0	45303.0	38298.0	45303.0
Dehalococcoides_ethenogenes_195_10	29527.0	36323.0	29527.0	36323.0
Dehalococcoides_ethenogenes_195_15	22447.0	23301.0	22447.0	23301.0
Dehalococcoides_ethenogenes_195_20	16941.0	20163.0	16941.0	20163.0
Dehalococcoides_ethenogenes_195_25	11877.0	12743.0	11877.0	12743.0
Dehalococcoides_ethenogenes_195_30	8166.0	9414.0	8166.0	9414.0
Dehalococcoides_ethenogenes_195_35	6106.0	6366.0	6106.0	6366.0
Dehalococcoides_ethenogenes_195_40	4476.0	5423.0	4438.0	5423.0
Dehalococcoides_ethenogenes_195_45	3398.0	3590.0	3398.0	3583.0
Dehalococcoides_ethenogenes_195_50	2593.0	2735.0	2496.0	2728.0
Dehalococcoides_ethenogenes_195_55	1951.0	2131.0	1951.0	2123.0
Dehalococcoides_ethenogenes_195_60	1442.0	1556.0	1431.0	1536.0
Dehalococcoides_ethenogenes_195_65	1109.0	1192.0	1090.0	1169.0
Dehalococcoides_ethenogenes_195_70	914.0	939.0	877.0	903.0
Dehalococcoides_ethenogenes_195_75	844.0	861.0	757.0	730.0
Dehalococcoides_ethenogenes_195_80	940.0	901.0	686.0	636.0
Dehalococcoides_ethenogenes_195_85	1559.0	1507.0	625.0	563.0
Dehalococcoides_ethenogenes_195_90	3353.0	3305.0	NA	NA
Dehalococcoides_ethenogenes_195_95	8037.0	8037.0	534.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_00	30968.0	NA	30968.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_05	NA	41602.0	NA	41602.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_10	25477.0	NA	25477.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_15	NA	20514.0	NA	20514.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_20	NA	16357.0	NA	16357.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_25	11987.0	NA	11987.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_30	8562.0	NA	8562.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_35	NA	6884.0	NA	6884.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_40	NA	6097.0	NA	6097.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_45	4749.0	NA	4749.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_50	NA	3945.0	NA	3945.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_55	2918.0	NA	2918.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_60	2222.0	NA	2222.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_65	NA	1689.0	NA	1689.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_70	NA	1334.0	NA	1334.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_75	1130.0	NA	1130.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_80	1144.0	NA	1144.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_85	NA	1834.0	NA	1834.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_90	3792.0	NA	3792.0	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_95	NA	9863.0	NA	9863.0
Enterococcus_faecalis_00	27062.0	41260.0	27062.0	41260.0
Enterococcus_faecalis_05	27436.0	35451.0	27436.0	35451.0
Enterococcus_faecalis_10	21755.0	30642.0	21755.0	30642.0
Enterococcus_faecalis_15	19339.0	24022.0	19339.0	24022.0
Enterococcus_faecalis_20	13103.0	14680.0	13103.0	14680.0
Enterococcus_faecalis_25	9875.0	11108.0	9875.0	11108.0
Enterococcus_faecalis_30	7720.0	7939.0	7720.0	7939.0
Enterococcus_faecalis_35	5853.0	6246.0	5853.0	6200.0
Enterococcus_faecalis_40	4209.0	4637.0	4209.0	4616.0
Enterococcus_faecalis_45	3173.0	3345.0	3172.0	3322.0
Enterococcus_faecalis_50	2482.0	2634.0	2476.0	2611.0
Enterococcus_faecalis_55	1853.0	1921.0	1835.0	1917.0
Enterococcus_faecalis_60	1402.0	1431.0	1382.0	1409.0
Enterococcus_faecalis_65	1131.0	1140.0	1099.0	1123.0
Enterococcus_faecalis_70	963.0	974.0	912.0	914.0
Enterococcus_faecalis_75	880.0	859.0	781.0	767.0
Enterococcus_faecalis_80	958.0	968.0	688.0	664.0
Enterococcus_faecalis_85	1672.0	1656.0	638.0	622.0
Enterococcus_faecalis_90	3749.0	3705.0	848.0	NA
Enterococcus_faecalis_95	8044.0	8010.0	963.0	NA
Escherichia_coli_00	34983.0	51035.0	34983.0	51035.0
Escherichia_coli_05	34177.0	42954.0	34177.0	42954.0
Escherichia_coli_10	25760.0	31339.0	25760.0	31339.0
Escherichia_coli_15	20012.0	22181.0	20012.0	22181.0
Escherichia_coli_20	15662.0	18117.0	15662.0	18117.0
Escherichia_coli_25	12487.0	13092.0	12487.0	13092.0
Escherichia_coli_30	8242.0	8906.0	8242.0	8906.0
Escherichia_coli_35	6220.0	6689.0	6220.0	6689.0
Escherichia_coli_40	4734.0	5025.0	4734.0	5025.0
Escherichia_coli_45	3578.0	3725.0	3552.0	3725.0
Escherichia_coli_50	2641.0	2791.0	2631.0	2772.0
Escherichia_coli_55	1967.0	2029.0	1957.0	2011.0
Escherichia_coli_60	1488.0	1536.0	1473.0	1520.0
Escherichia_coli_65	1165.0	1204.0	1142.0	1177.0
Escherichia_coli_70	935.0	955.0	906.0	920.0
Escherichia_coli_75	894.0	892.0	790.0	799.0
Escherichia_coli_80	946.0	947.0	719.0	690.0
Escherichia_coli_85	1530.0	1485.0	666.0	618.0
Escherichia_coli_90	3466.0	3445.0	737.0	NA
Escherichia_coli_95	7998.0	7998.0	NA	NA
Escherichia_coli_O157_H7_00	36531.0	51867.0	36531.0	51867.0
Escherichia_coli_O157_H7_05	33535.0	50788.0	33535.0	50788.0
Escherichia_coli_O157_H7_10	25580.0	35348.0	25580.0	35348.0
Escherichia_coli_O157_H7_15	18971.0	25526.0	18971.0	25526.0
Escherichia_coli_O157_H7_20	13440.0	18317.0	13440.0	18317.0
Escherichia_coli_O157_H7_25	10605.0	13489.0	10605.0	13489.0
Escherichia_coli_O157_H7_30	7667.0	8904.0	7667.0	8904.0
Escherichia_coli_O157_H7_35	5601.0	6713.0	5601.0	6676.0
Escherichia_coli_O157_H7_40	4219.0	4856.0	4205.0	4821.0
Escherichia_coli_O157_H7_45	3280.0	3677.0	3280.0	3677.0
Escherichia_coli_O157_H7_50	2500.0	2750.0	2471.0	2723.0
Escherichia_coli_O157_H7_55	1879.0	2015.0	1859.0	2004.0
Escherichia_coli_O157_H7_60	1419.0	1557.0	1408.0	1543.0
Escherichia_coli_O157_H7_65	1096.0	1176.0	1073.0	1158.0
Escherichia_coli_O157_H7_70	909.0	965.0	876.0	927.0
Escherichia_coli_O157_H7_75	853.0	873.0	756.0	786.0
Escherichia_coli_O157_H7_80	874.0	900.0	659.0	687.0
Escherichia_coli_O157_H7_85	1351.0	1374.0	597.0	618.0
Escherichia_coli_O157_H7_90	3208.0	3200.0	643.0	NA
Escherichia_coli_O157_H7_95	7874.0	7897.0	NA	NA
Escherichia_coli_O157_H7_EDL933_00	30514.0	46051.0	30514.0	46051.0
Escherichia_coli_O157_H7_EDL933_05	30418.0	43543.0	30418.0	43543.0
Escherichia_coli_O157_H7_EDL933_10	21700.0	32169.0	21700.0	32169.0
Escherichia_coli_O157_H7_EDL933_15	17361.0	23420.0	17361.0	23420.0
Escherichia_coli_O157_H7_EDL933_20	12824.0	17478.0	12824.0	17478.0
Escherichia_coli_O157_H7_EDL933_25	10462.0	12744.0	10462.0	12744.0
Escherichia_coli_O157_H7_EDL933_30	7246.0	9503.0	7246.0	9503.0
Escherichia_coli_O157_H7_EDL933_35	6058.0	7018.0	6016.0	7018.0
Escherichia_coli_O157_H7_EDL933_40	4441.0	5220.0	4441.0	5202.0
Escherichia_coli_O157_H7_EDL933_45	3294.0	3768.0	3285.0	3732.0
Escherichia_coli_O157_H7_EDL933_50	2373.0	2738.0	2343.0	2727.0
Escherichia_coli_O157_H7_EDL933_55	1835.0	2031.0	1828.0	2027.0
Escherichia_coli_O157_H7_EDL933_60	1388.0	1545.0	1374.0	1522.0
Escherichia_coli_O157_H7_EDL933_65	1091.0	1177.0	1077.0	1161.0
Escherichia_coli_O157_H7_EDL933_70	906.0	962.0	864.0	933.0
Escherichia_coli_O157_H7_EDL933_75	798.0	836.0	718.0	753.0
Escherichia_coli_O157_H7_EDL933_80	873.0	896.0	649.0	677.0
Escherichia_coli_O157_H7_EDL933_85	1288.0	1272.0	620.0	560.0
Escherichia_coli_O157_H7_EDL933_90	3055.0	3029.0	591.0	NA
Escherichia_coli_O157_H7_EDL933_95	7975.0	7958.0	NA	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_00	34782.0	NA	34782.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_05	35202.0	NA	35202.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_10	29484.0	NA	29484.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_15	25728.0	NA	25728.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_20	15986.0	NA	15986.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_25	NA	13262.0	NA	13262.0
Fibrobacter_succinogenes_subsp._succinogenes_S85_30	9620.0	NA	9620.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_35	7261.0	NA	7261.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_40	6594.0	NA	6594.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_45	5384.0	NA	5384.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_50	NA	4212.0	NA	4212.0
Fibrobacter_succinogenes_subsp._succinogenes_S85_55	3175.0	NA	3175.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_60	NA	2417.0	NA	2417.0
Fibrobacter_succinogenes_subsp._succinogenes_S85_65	1815.0	NA	1815.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_70	1410.0	NA	1410.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_75	1201.0	NA	1201.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_80	1160.0	NA	1160.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_85	1613.0	NA	1613.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_90	3507.0	NA	3507.0	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_95	NA	8627.0	NA	8627.0
Fusobacterium_nucleatum_subsp._nucleatum_00	NA	27178.0	NA	27178.0
Fusobacterium_nucleatum_subsp._nucleatum_05	NA	23270.0	NA	23270.0
Fusobacterium_nucleatum_subsp._nucleatum_10	16582.0	NA	16582.0	NA
Fusobacterium_nucleatum_subsp._nucleatum_15	NA	16394.0	NA	16394.0
Fusobacterium_nucleatum_subsp._nucleatum_20	NA	12205.0	NA	12205.0
Fusobacterium_nucleatum_subsp._nucleatum_25	7594.0	NA	7594.0	NA
Fusobacterium_nucleatum_subsp._nucleatum_30	NA	6041.0	NA	6041.0
Fusobacterium_nucleatum_subsp._nucleatum_35	NA	5282.0	NA	5282.0
Fusobacterium_nucleatum_subsp._nucleatum_40	NA	5145.0	NA	5145.0
Fusobacterium_nucleatum_subsp._nucleatum_45	NA	3986.0	NA	3986.0
Fusobacterium_nucleatum_subsp._nucleatum_50	NA	3005.0	NA	3005.0
Fusobacterium_nucleatum_subsp._nucleatum_55	2336.0	NA	2336.0	NA
Fusobacterium_nucleatum_subsp._nucleatum_60	NA	1926.0	NA	1926.0
Fusobacterium_nucleatum_subsp._nucleatum_65	NA	1485.0	NA	1485.0
Fusobacterium_nucleatum_subsp._nucleatum_70	NA	1212.0	NA	1212.0
Fusobacterium_nucleatum_subsp._nucleatum_75	NA	1081.0	NA	1081.0
Fusobacterium_nucleatum_subsp._nucleatum_80	NA	1172.0	NA	1172.0
Fusobacterium_nucleatum_subsp._nucleatum_85	NA	1938.0	NA	1938.0
Fusobacterium_nucleatum_subsp._nucleatum_90	4410.0	NA	4410.0	NA
Fusobacterium_nucleatum_subsp._nucleatum_95	NA	9435.0	NA	9435.0
Geobacter_sulfurreducens_00	37383.0	43149.0	37383.0	43149.0
Geobacter_sulfurreducens_05	35353.0	43873.0	35353.0	43873.0
Geobacter_sulfurreducens_10	29995.0	34154.0	29995.0	34154.0
Geobacter_sulfurreducens_15	20934.0	24638.0	20934.0	24638.0
Geobacter_sulfurreducens_20	15404.0	17152.0	15404.0	17152.0
Geobacter_sulfurreducens_25	12454.0	13171.0	12454.0	13171.0
Geobacter_sulfurreducens_30	8421.0	9235.0	8421.0	9235.0
Geobacter_sulfurreducens_35	6246.0	6655.0	6243.0	6608.0
Geobacter_sulfurreducens_40	4900.0	5212.0	4871.0	5212.0
Geobacter_sulfurreducens_45	3522.0	3727.0	3512.0	3727.0
Geobacter_sulfurreducens_50	2604.0	2716.0	2581.0	2712.0
Geobacter_sulfurreducens_55	2006.0	2044.0	1991.0	2020.0
Geobacter_sulfurreducens_60	1462.0	1508.0	1451.0	1503.0
Geobacter_sulfurreducens_65	1153.0	1177.0	1139.0	1160.0
Geobacter_sulfurreducens_70	959.0	957.0	914.0	920.0
Geobacter_sulfurreducens_75	873.0	892.0	779.0	779.0
Geobacter_sulfurreducens_80	960.0	950.0	711.0	684.0
Geobacter_sulfurreducens_85	1690.0	1690.0	645.0	633.0
Geobacter_sulfurreducens_90	3880.0	3900.0	700.0	519.0
Geobacter_sulfurreducens_95	9350.0	9273.0	1761.0	NA
Gloeobacter_violaceus_00	27573.0	40068.0	27573.0	40068.0
Gloeobacter_violaceus_05	30565.0	41542.0	30565.0	41542.0
Gloeobacter_violaceus_10	21703.0	28902.0	21703.0	28902.0
Gloeobacter_violaceus_15	18454.0	20336.0	18454.0	20336.0
Gloeobacter_violaceus_20	14953.0	18454.0	14953.0	18454.0
Gloeobacter_violaceus_25	11183.0	13073.0	11183.0	13073.0
Gloeobacter_violaceus_30	8134.0	8589.0	8009.0	8589.0
Gloeobacter_violaceus_35	5757.0	6123.0	5757.0	6123.0
Gloeobacter_violaceus_40	4520.0	4598.0	4494.0	4589.0
Gloeobacter_violaceus_45	3332.0	3611.0	3316.0	3586.0
Gloeobacter_violaceus_50	2496.0	2573.0	2488.0	2551.0
Gloeobacter_violaceus_55	1973.0	1973.0	1954.0	1954.0
Gloeobacter_violaceus_60	1462.0	1497.0	1456.0	1483.0
Gloeobacter_violaceus_65	1135.0	1158.0	1119.0	1139.0
Gloeobacter_violaceus_70	948.0	952.0	909.0	913.0
Gloeobacter_violaceus_75	891.0	883.0	788.0	776.0
Gloeobacter_violaceus_80	968.0	950.0	698.0	694.0
Gloeobacter_violaceus_85	1684.0	1680.0	630.0	650.0
Gloeobacter_violaceus_90	3618.0	3601.0	674.0	532.0
Gloeobacter_violaceus_95	8798.0	8798.0	1349.0	NA
Haemophilus_ducreyi_00	27904.0	28741.0	27904.0	28741.0
Haemophilus_ducreyi_05	28008.0	33550.0	28008.0	33550.0
Haemophilus_ducreyi_10	25073.0	31681.0	25073.0	31681.0
Haemophilus_ducreyi_15	18689.0	23162.0	18689.0	23162.0
Haemophilus_ducreyi_20	12823.0	15496.0	12823.0	15496.0
Haemophilus_ducreyi_25	9996.0	12021.0	9945.0	12021.0
Haemophilus_ducreyi_30	7562.0	8154.0	7562.0	8154.0
Haemophilus_ducreyi_35	5954.0	6317.0	5954.0	6317.0
Haemophilus_ducreyi_40	4401.0	4592.0	4251.0	4592.0
Haemophilus_ducreyi_45	3329.0	3705.0	3328.0	3693.0
Haemophilus_ducreyi_50	2576.0	2837.0	2566.0	2834.0
Haemophilus_ducreyi_55	1750.0	1851.0	1741.0	1842.0
Haemophilus_ducreyi_60	1376.0	1447.0	1361.0	1445.0
Haemophilus_ducreyi_65	1110.0	1134.0	1105.0	1127.0
Haemophilus_ducreyi_70	922.0	942.0	886.0	906.0
Haemophilus_ducreyi_75	859.0	852.0	768.0	766.0
Haemophilus_ducreyi_80	969.0	968.0	668.0	688.0
Haemophilus_ducreyi_85	1714.0	1671.0	675.0	561.0
Haemophilus_ducreyi_90	3511.0	3512.0	728.0	NA
Haemophilus_ducreyi_95	7623.0	7637.0	1084.0	NA
Haemophilus_influenzae_00	16367.0	21793.0	16367.0	21793.0
Haemophilus_influenzae_05	15745.0	18892.0	15745.0	18892.0
Haemophilus_influenzae_10	14571.0	18892.0	14571.0	18892.0
Haemophilus_influenzae_15	13129.0	14269.0	13129.0	14269.0
Haemophilus_influenzae_20	10503.0	11460.0	10503.0	11460.0
Haemophilus_influenzae_25	8780.0	9717.0	8780.0	9717.0
Haemophilus_influenzae_30	6715.0	7093.0	6715.0	7093.0
Haemophilus_influenzae_35	4923.0	5067.0	4923.0	5067.0
Haemophilus_influenzae_40	3695.0	3973.0	3695.0	3943.0
Haemophilus_influenzae_45	2792.0	2962.0	2777.0	2944.0
Haemophilus_influenzae_50	2268.0	2284.0	2258.0	2268.0
Haemophilus_influenzae_55	1769.0	1808.0	1758.0	1808.0
Haemophilus_influenzae_60	1345.0	1421.0	1328.0	1400.0
Haemophilus_influenzae_65	1050.0	1075.0	1021.0	1054.0
Haemophilus_influenzae_70	908.0	923.0	865.0	871.0
Haemophilus_influenzae_75	840.0	829.0	752.0	736.0
Haemophilus_influenzae_80	952.0	912.0	657.0	690.0
Haemophilus_influenzae_85	1503.0	1525.0	597.0	608.0
Haemophilus_influenzae_90	3469.0	3474.0	727.0	NA
Haemophilus_influenzae_95	7502.0	7502.0	1046.0	NA
Helicobacter_hepaticus_00	30892.0	41689.0	30892.0	41689.0
Helicobacter_hepaticus_05	34361.0	49306.0	34361.0	49306.0
Helicobacter_hepaticus_10	23881.0	30165.0	23881.0	30165.0
Helicobacter_hepaticus_15	21563.0	24596.0	21563.0	24596.0
Helicobacter_hepaticus_20	14071.0	15321.0	14071.0	15321.0
Helicobacter_hepaticus_25	10859.0	12085.0	10859.0	12085.0
Helicobacter_hepaticus_30	8736.0	9250.0	8736.0	9250.0
Helicobacter_hepaticus_35	6609.0	6612.0	6609.0	6544.0
Helicobacter_hepaticus_40	4655.0	4719.0	4636.0	4633.0
Helicobacter_hepaticus_45	3485.0	3476.0	3484.0	3465.0
Helicobacter_hepaticus_50	2528.0	2581.0	2491.0	2581.0
Helicobacter_hepaticus_55	1818.0	1853.0	1801.0	1847.0
Helicobacter_hepaticus_60	1458.0	1457.0	1439.0	1440.0
Helicobacter_hepaticus_65	1111.0	1129.0	1102.0	1111.0
Helicobacter_hepaticus_70	949.0	946.0	904.0	887.0
Helicobacter_hepaticus_75	862.0	873.0	762.0	769.0
Helicobacter_hepaticus_80	973.0	986.0	703.0	710.0
Helicobacter_hepaticus_85	1673.0	1673.0	630.0	641.0
Helicobacter_hepaticus_90	3794.0	3794.0	692.0	512.0
Helicobacter_hepaticus_95	9626.0	9626.0	NA	3576.0
Helicobacter_pylori_00	23536.0	32803.0	23536.0	32803.0
Helicobacter_pylori_05	23761.0	31792.0	23761.0	31792.0
Helicobacter_pylori_10	18722.0	31541.0	18722.0	31541.0
Helicobacter_pylori_15	13707.0	19000.0	13707.0	19000.0
Helicobacter_pylori_20	12145.0	13600.0	12145.0	13600.0
Helicobacter_pylori_25	9394.0	10858.0	9394.0	10858.0
Helicobacter_pylori_30	7437.0	8436.0	7437.0	8436.0
Helicobacter_pylori_35	5533.0	6038.0	5533.0	6038.0
Helicobacter_pylori_40	4424.0	4788.0	4424.0	4753.0
Helicobacter_pylori_45	3267.0	3662.0	3267.0	3662.0
Helicobacter_pylori_50	2465.0	2553.0	2465.0	2516.0
Helicobacter_pylori_55	1791.0	1880.0	1791.0	1877.0
Helicobacter_pylori_60	1358.0	1413.0	1352.0	1403.0
Helicobacter_pylori_65	1067.0	1122.0	1058.0	1106.0
Helicobacter_pylori_70	963.0	975.0	908.0	919.0
Helicobacter_pylori_75	843.0	849.0	751.0	761.0
Helicobacter_pylori_80	890.0	917.0	684.0	676.0
Helicobacter_pylori_85	1632.0	1602.0	617.0	627.0
Helicobacter_pylori_90	3311.0	3329.0	647.0	NA
Helicobacter_pylori_95	8253.0	8253.0	NA	NA
Helicobacter_pylori_J99_00	26313.0	39589.0	26313.0	39589.0
Helicobacter_pylori_J99_05	23603.0	41653.0	23603.0	41653.0
Helicobacter_pylori_J99_10	16631.0	25581.0	16631.0	25581.0
Helicobacter_pylori_J99_15	15731.0	19917.0	15731.0	19917.0
Helicobacter_pylori_J99_20	11911.0	15707.0	11911.0	15707.0
Helicobacter_pylori_J99_25	9315.0	10795.0	9315.0	10795.0
Helicobacter_pylori_J99_30	6928.0	8365.0	6928.0	8365.0
Helicobacter_pylori_J99_35	5125.0	6305.0	5125.0	6305.0
Helicobacter_pylori_J99_40	3929.0	4354.0	3929.0	4354.0
Helicobacter_pylori_J99_45	2988.0	3302.0	2970.0	3300.0
Helicobacter_pylori_J99_50	2349.0	2540.0	2349.0	2534.0
Helicobacter_pylori_J99_55	1781.0	1958.0	1755.0	1953.0
Helicobacter_pylori_J99_60	1363.0	1450.0	1324.0	1443.0
Helicobacter_pylori_J99_65	1095.0	1171.0	1069.0	1144.0
Helicobacter_pylori_J99_70	908.0	957.0	853.0	920.0
Helicobacter_pylori_J99_75	854.0	866.0	743.0	778.0
Helicobacter_pylori_J99_80	918.0	919.0	666.0	645.0
Helicobacter_pylori_J99_85	1576.0	1516.0	618.0	576.0
Helicobacter_pylori_J99_90	3591.0	3598.0	NA	598.0
Helicobacter_pylori_J99_95	9273.0	9273.0	2201.0	NA
Lactobacillus_johnsonii_00	27366.0	43053.0	27366.0	43053.0
Lactobacillus_johnsonii_05	27392.0	38028.0	27392.0	38028.0
Lactobacillus_johnsonii_10	22205.0	28972.0	22205.0	28972.0
Lactobacillus_johnsonii_15	15710.0	21003.0	15710.0	21003.0
Lactobacillus_johnsonii_20	14105.0	16110.0	14105.0	16110.0
Lactobacillus_johnsonii_25	9956.0	10024.0	9956.0	9956.0
Lactobacillus_johnsonii_30	8538.0	8728.0	8538.0	8728.0
Lactobacillus_johnsonii_35	5263.0	5519.0	5263.0	5519.0
Lactobacillus_johnsonii_40	4171.0	4448.0	4171.0	4374.0
Lactobacillus_johnsonii_45	3070.0	3216.0	3070.0	3186.0
Lactobacillus_johnsonii_50	2325.0	2398.0	2325.0	2382.0
Lactobacillus_johnsonii_55	1753.0	1823.0	1753.0	1784.0
Lactobacillus_johnsonii_60	1367.0	1387.0	1359.0	1383.0
Lactobacillus_johnsonii_65	1078.0	1117.0	1060.0	1096.0
Lactobacillus_johnsonii_70	930.0	938.0	871.0	889.0
Lactobacillus_johnsonii_75	866.0	867.0	742.0	769.0
Lactobacillus_johnsonii_80	1005.0	981.0	694.0	691.0
Lactobacillus_johnsonii_85	1662.0	1687.0	652.0	608.0
Lactobacillus_johnsonii_90	3985.0	3927.0	768.0	NA
Lactobacillus_johnsonii_95	9179.0	9179.0	1932.0	NA
Lactobacillus_plantarum_00	28527.0	47627.0	28527.0	47627.0
Lactobacillus_plantarum_05	31042.0	47692.0	31042.0	47692.0
Lactobacillus_plantarum_10	28031.0	39508.0	28031.0	39508.0
Lactobacillus_plantarum_15	18710.0	25800.0	18710.0	25800.0
Lactobacillus_plantarum_20	14826.0	17876.0	14826.0	17876.0
Lactobacillus_plantarum_25	12043.0	13265.0	12043.0	13265.0
Lactobacillus_plantarum_30	8673.0	9621.0	8673.0	9621.0
Lactobacillus_plantarum_35	6437.0	7212.0	6437.0	7212.0
Lactobacillus_plantarum_40	4635.0	4851.0	4625.0	4849.0
Lactobacillus_plantarum_45	3502.0	3715.0	3461.0	3683.0
Lactobacillus_plantarum_50	2637.0	2661.0	2614.0	2661.0
Lactobacillus_plantarum_55	1951.0	2059.0	1927.0	2044.0
Lactobacillus_plantarum_60	1486.0	1484.0	1472.0	1470.0
