strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	98.506	NA	98.506	NA
Streptococcus_pneumoniae	97.286	99.601	99.601	97.286
Methanococcus_maripaludis	98.789	99.344	99.426	98.789
Cyanidioschyzon_merolae	99.248	95.995	95.995	99.279
Clostridium_perfringens	97.552	97.552	99.271	99.271
Streptococcus_pyogenes_MGAS8232	96.868	99.504	99.504	96.868
Ralstonia_solanacearum	99.629	98.241	98.082	99.462
Ureaplasma_parvum	98.553	99.356	98.553	99.356
Mycoplasma_gallisepticum	99.44	99.44	95.581	95.581
Methanocaldococcus_jannaschii	99.407	99.005	99.427	98.895
Streptomyces_avermitilis	99.141	97.953	99.202	98.023
Buchnera_aphidicola_Acyrthosiphon_pisum	99.525	NA	99.525	NA
Mycoplasma_mycoides_subsp._mycoides_SC	80.192	98.815	98.815	80.329
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	98.453	NA	98.453	NA
Escherichia_coli_O157_H7_EDL933	92.833	92.833	99.516	99.525
Bordetella_pertussis	99.168	99.168	92.625	92.625
Streptococcus_pyogenes_SSI-1	99.503	99.503	96.662	96.662
Aeropyrum_pernix	99.551	99.551	99.622	99.622
Wolbachia_sp._wMel	93.053	92.731	99.134	99.108
Pyrococcus_abyssi	99.679	99.716	99.679	99.716
Shewanella_oneidensis	99.442	95.197	99.476	95.182
Mycobacterium_bovis	98.779	98.779	99.614	99.614
Streptococcus_mutans	99.632	99.651	95.801	95.801
Vibrio_cholerae	99.264	97.551	97.551	99.227
Coxiella_burnetii	99.711	92.693	99.711	92.693
Chlamydophila_pneumoniae_TW-183	99.64	99.545	99.64	99.545
Candidatus_Blochmannia_floridanus	99.17	98.824	98.954	98.893
Pyrobaculum_aerophilum	98.918	98.842	99.728	99.728
Escherichia_coli_O157_H7	94.467	94.458	99.5	99.508
Listeria_monocytogenes_str._4b_F2365	99.463	97.902	97.902	99.463
Listeria_innocua	99.63	97.586	99.63	97.586
Mycoplasma_pulmonis	99.113	97.053	99.113	97.132
Nanoarchaeum_equitans	99.797	99.797	99.754	99.754
Treponema_pallidum	99.705	97.87	97.87	99.705
Staphylococcus_aureus_subsp._aureus_Mu50	NA	99.708	NA	99.708
Xylella_fastidiosa	94.79	94.79	99.464	99.464
Buchnera_aphidicola_Baizongia_pistaciae	NA	99.574	NA	99.574
Thermoanaerobacter_tengcongensis	99.614	93.728	93.728	99.614
Bradyrhizobium_japonicum	99.589	99.594	98.457	98.413
Corynebacterium_glutamicum_ATCC_13032	99.656	97.601	99.656	97.601
Caulobacter_vibrioides	99.422	98.503	98.587	99.422
Onion_yellows_phytoplasma	85.721	99.564	85.721	99.564
Mesorhizobium_loti	99.362	99.054	99.395	98.983
Staphylococcus_epidermidis	97.004	97.004	99.488	99.488
Fusobacterium_nucleatum_subsp._nucleatum	NA	99.639	NA	99.639
Bdellovibrio_bacteriovorus	99.579	99.82	99.82	99.579
Yersinia_pestis	99.579	95.645	95.645	99.579
Chlamydia_muridarum	98.524	99.18	99.18	98.524
Salmonella_typhi	99.642	99.683	98.094	98.166
Bacillus_halodurans	95.995	99.797	96.035	99.797
Bacteroides_thetaiotaomicron	97.738	99.265	99.373	97.738
Synechococcus_elongatus	99.566	99.148	99.148	99.566
Thermus_thermophilus_HB27	99.202	98.759	99.202	98.759

