Name	Consensus ancestor	Consensus evolved	Strain ancestor	Strain evolved
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_00	98.698	NA	98.698	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_05	NA	99.981	NA	99.981
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_10	98.727	NA	98.727	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_15	NA	99.949	NA	99.949
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_20	NA	99.909	NA	99.909
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_25	98.454	NA	98.454	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_30	98.506	NA	98.506	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_35	NA	99.531	NA	99.531
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_40	NA	99.221	NA	99.221
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_45	98.563	NA	98.563	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_50	NA	98.053	NA	98.053
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_55	96.549	NA	96.549	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_60	94.47	NA	94.47	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_65	NA	93.042	NA	93.042
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_70	NA	89.516	NA	89.516
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_75	88.371	NA	88.371	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_80	89.478	NA	89.478	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_85	NA	92.559	NA	92.559
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_90	94.972	NA	94.972	NA
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_95	NA	97.259	NA	97.259
Enterococcus_faecalis_00	98.72	99.993	98.72	99.993
Enterococcus_faecalis_05	98.557	99.994	98.557	99.994
Enterococcus_faecalis_10	98.705	99.833	98.705	99.833
Enterococcus_faecalis_15	98.518	99.968	98.518	99.968
Enterococcus_faecalis_20	98.652	99.405	98.652	99.222
Enterococcus_faecalis_25	98.276	99.834	98.276	99.834
Enterococcus_faecalis_30	98.267	99.383	98.267	99.305
Enterococcus_faecalis_35	97.933	98.743	97.933	98.505
Enterococcus_faecalis_40	97.245	98.512	97.245	98.385
Enterococcus_faecalis_45	96.631	98.155	96.571	97.979
Enterococcus_faecalis_50	95.181	96.602	94.933	96.308
Enterococcus_faecalis_55	93.693	95.244	93.296	94.948
Enterococcus_faecalis_60	90.639	91.83	89.839	91.057
Enterococcus_faecalis_65	87.269	88.008	85.322	86.426
Enterococcus_faecalis_70	83.24	85.128	79.025	80.346
Enterococcus_faecalis_75	80.374	80.061	71.576	71.853
Enterococcus_faecalis_80	81.035	81.52	63.913	62.157
Enterococcus_faecalis_85	87.053	86.656	56.201	55.324
Enterococcus_faecalis_90	92.756	92.405	55.609	46.572
Enterococcus_faecalis_95	95.943	95.002	51.434	47.318
Escherichia_coli_00	98.559	99.995	98.559	99.995
Escherichia_coli_05	98.553	99.987	98.553	99.987
Escherichia_coli_10	98.576	99.977	98.576	99.977
Escherichia_coli_15	98.48	99.942	98.48	99.942
Escherichia_coli_20	98.47	99.913	98.47	99.913
Escherichia_coli_25	98.325	99.543	98.325	99.543
Escherichia_coli_30	97.827	99.669	97.827	99.618
Escherichia_coli_35	97.898	99.021	97.883	99.021
Escherichia_coli_40	97.239	98.62	97.22	98.62
Escherichia_coli_45	96.429	98.051	96.269	97.999
Escherichia_coli_50	95.191	97.056	94.919	96.9
Escherichia_coli_55	93.466	95.147	93.124	94.715
Escherichia_coli_60	91.05	92.739	90.3	92.129
Escherichia_coli_65	87.668	89.107	86.161	87.378
Escherichia_coli_70	83.243	84.411	79.905	80.629
Escherichia_coli_75	80.631	81.606	71.974	73.2
Escherichia_coli_80	80.875	81.718	64.927	63.459
Escherichia_coli_85	86.335	85.66	57.391	54.805
Escherichia_coli_90	92.695	92.238	54.852	47.686
Escherichia_coli_95	95.9	96.201	49.087	49.265
Escherichia_coli_O157_H7_00	94.938	99.995	94.938	99.995
Escherichia_coli_O157_H7_05	94.912	99.996	94.912	99.996
Escherichia_coli_O157_H7_10	94.813	99.98	94.813	99.98
Escherichia_coli_O157_H7_15	94.94	99.962	94.94	99.962
Escherichia_coli_O157_H7_20	94.702	99.911	94.702	99.911
Escherichia_coli_O157_H7_25	94.69	99.49	94.69	99.49
Escherichia_coli_O157_H7_30	94.467	99.508	94.458	99.5
Escherichia_coli_O157_H7_35	94.116	99.277	94.11	99.187
Escherichia_coli_O157_H7_40	93.63	98.875	93.541	98.795
Escherichia_coli_O157_H7_45	92.548	98.263	92.488	98.202
Escherichia_coli_O157_H7_50	91.828	97.576	91.531	97.309
Escherichia_coli_O157_H7_55	90.269	95.21	89.891	94.772
Escherichia_coli_O157_H7_60	86.983	93.046	86.419	92.277
Escherichia_coli_O157_H7_65	83.432	88.859	81.998	87.357
Escherichia_coli_O157_H7_70	79.2	84.561	75.853	80.971
Escherichia_coli_O157_H7_75	77.053	80.533	69.293	72.742
Escherichia_coli_O157_H7_80	76.425	79.466	60.594	63.873
Escherichia_coli_O157_H7_85	81.07	82.873	53.744	55.364
Escherichia_coli_O157_H7_90	87.878	88.532	52.683	44.966
Escherichia_coli_O157_H7_95	91.189	92.14	46.462	47.874
Escherichia_coli_O157_H7_EDL933_00	93.375	99.985	93.375	99.985
Escherichia_coli_O157_H7_EDL933_05	93.293	99.854	93.293	99.854
Escherichia_coli_O157_H7_EDL933_10	93.464	99.983	93.464	99.983
Escherichia_coli_O157_H7_EDL933_15	93.348	99.978	93.348	99.978
Escherichia_coli_O157_H7_EDL933_20	93.227	99.838	93.227	99.838
Escherichia_coli_O157_H7_EDL933_25	92.479	99.531	92.479	99.531
Escherichia_coli_O157_H7_EDL933_30	92.833	99.525	92.833	99.516
Escherichia_coli_O157_H7_EDL933_35	92.553	99.385	92.459	99.347
Escherichia_coli_O157_H7_EDL933_40	91.881	98.993	91.834	98.861
Escherichia_coli_O157_H7_EDL933_45	90.88	98.098	90.584	97.999
Escherichia_coli_O157_H7_EDL933_50	89.817	97.323	89.514	97.093
Escherichia_coli_O157_H7_EDL933_55	88.157	95.627	87.878	95.316
Escherichia_coli_O157_H7_EDL933_60	85.311	93.018	84.578	92.255
Escherichia_coli_O157_H7_EDL933_65	82.235	88.662	80.733	87.167
Escherichia_coli_O157_H7_EDL933_70	78.439	84.16	74.949	80.98
Escherichia_coli_O157_H7_EDL933_75	74.696	79.376	67.487	71.835
Escherichia_coli_O157_H7_EDL933_80	75.169	79.393	59.333	63.329
Escherichia_coli_O157_H7_EDL933_85	80.327	81.876	55.201	52.26
Escherichia_coli_O157_H7_EDL933_90	87.073	87.211	51.54	45.36
Escherichia_coli_O157_H7_EDL933_95	90.125	90.425	46.269	46.22
Fibrobacter_succinogenes_subsp._succinogenes_S85_00	99.473	NA	99.473	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_05	99.516	NA	99.516	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_10	99.508	NA	99.508	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_15	99.474	NA	99.474	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_20	99.429	NA	99.429	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_25	NA	99.874	NA	99.874
Fibrobacter_succinogenes_subsp._succinogenes_S85_30	99.341	NA	99.341	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_35	99.223	NA	99.223	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_40	99.181	NA	99.181	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_45	98.873	NA	98.873	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_50	NA	98.354	NA	98.354
Fibrobacter_succinogenes_subsp._succinogenes_S85_55	97.342	NA	97.342	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_60	NA	95.459	NA	95.459
Fibrobacter_succinogenes_subsp._succinogenes_S85_65	93.294	NA	93.294	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_70	90.405	NA	90.405	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_75	88.775	NA	88.775	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_80	89.878	NA	89.878	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_85	92.154	NA	92.154	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_90	95.674	NA	95.674	NA
Fibrobacter_succinogenes_subsp._succinogenes_S85_95	NA	97.873	NA	97.873
Fusobacterium_nucleatum_subsp._nucleatum_00	NA	99.979	NA	99.979
Fusobacterium_nucleatum_subsp._nucleatum_05	NA	99.979	NA	99.979
Fusobacterium_nucleatum_subsp._nucleatum_10	97.378	NA	97.378	NA
Fusobacterium_nucleatum_subsp._nucleatum_15	NA	99.914	NA	99.914
Fusobacterium_nucleatum_subsp._nucleatum_20	NA	99.875	NA	99.875
Fusobacterium_nucleatum_subsp._nucleatum_25	97.326	NA	97.326	NA
Fusobacterium_nucleatum_subsp._nucleatum_30	NA	99.639	NA	99.639
Fusobacterium_nucleatum_subsp._nucleatum_35	NA	99.481	NA	99.481
Fusobacterium_nucleatum_subsp._nucleatum_40	NA	98.957	NA	98.957
Fusobacterium_nucleatum_subsp._nucleatum_45	NA	98.517	NA	98.517
Fusobacterium_nucleatum_subsp._nucleatum_50	NA	97.208	NA	97.208
Fusobacterium_nucleatum_subsp._nucleatum_55	95.509	NA	95.509	NA
Fusobacterium_nucleatum_subsp._nucleatum_60	NA	93.079	NA	93.079
Fusobacterium_nucleatum_subsp._nucleatum_65	NA	91.187	NA	91.187
Fusobacterium_nucleatum_subsp._nucleatum_70	NA	88.705	NA	88.705
Fusobacterium_nucleatum_subsp._nucleatum_75	NA	87.555	NA	87.555
Fusobacterium_nucleatum_subsp._nucleatum_80	NA	89.087	NA	89.087
Fusobacterium_nucleatum_subsp._nucleatum_85	NA	91.668	NA	91.668
Fusobacterium_nucleatum_subsp._nucleatum_90	94.214	NA	94.214	NA
Fusobacterium_nucleatum_subsp._nucleatum_95	NA	95.797	NA	95.797
Geobacter_sulfurreducens_00	99.065	99.983	99.065	99.983
Geobacter_sulfurreducens_05	99.047	99.981	99.047	99.981
Geobacter_sulfurreducens_10	99.031	99.988	99.031	99.988
Geobacter_sulfurreducens_15	99.044	99.97	99.044	99.97
Geobacter_sulfurreducens_20	98.943	99.164	98.935	99.164
Geobacter_sulfurreducens_25	98.872	99.841	98.783	99.841
Geobacter_sulfurreducens_30	98.345	99.597	98.345	99.597
Geobacter_sulfurreducens_35	98.036	99.41	97.844	99.273
Geobacter_sulfurreducens_40	97.62	99.026	97.505	98.984
Geobacter_sulfurreducens_45	97.123	98.339	96.878	98.283
Geobacter_sulfurreducens_50	96.006	97.01	95.604	96.765
Geobacter_sulfurreducens_55	94.038	94.902	93.524	94.402
Geobacter_sulfurreducens_60	91.069	92.645	90.3	92.008
Geobacter_sulfurreducens_65	87.796	88.438	86.465	86.895
Geobacter_sulfurreducens_70	83.488	84.316	79.341	80.565
Geobacter_sulfurreducens_75	80.668	81.588	72.332	72.059
Geobacter_sulfurreducens_80	81.65	80.7	64.378	62.51
Geobacter_sulfurreducens_85	87.201	87.457	56.464	55.534
Geobacter_sulfurreducens_90	93.983	93.867	53.299	49.539
Geobacter_sulfurreducens_95	96.882	96.204	52.944	45.882
Gloeobacter_violaceus_00	99.136	99.991	99.136	99.991
Gloeobacter_violaceus_05	99.317	99.99	99.317	99.99
Gloeobacter_violaceus_10	99.304	99.985	99.304	99.985
Gloeobacter_violaceus_15	99.28	99.734	99.28	99.734
Gloeobacter_violaceus_20	99.009	99.955	99.009	99.955
Gloeobacter_violaceus_25	98.976	99.636	98.976	99.636
Gloeobacter_violaceus_30	98.649	99.645	98.529	99.645
Gloeobacter_violaceus_35	98.606	99.215	98.606	99.172
Gloeobacter_violaceus_40	98.152	98.799	97.921	98.579
Gloeobacter_violaceus_45	96.941	98.256	96.753	97.912
Gloeobacter_violaceus_50	95.821	96.783	95.642	96.578
Gloeobacter_violaceus_55	94.316	94.846	93.878	94.426
Gloeobacter_violaceus_60	91.027	92.012	90.336	91.15
Gloeobacter_violaceus_65	87.4	88.52	85.788	86.934
Gloeobacter_violaceus_70	83.666	84.262	79.946	80.388
Gloeobacter_violaceus_75	81.195	80.834	72.237	71.578
Gloeobacter_violaceus_80	82.298	81.509	64.032	63.664
Gloeobacter_violaceus_85	87.031	87.001	55.278	56.046
Gloeobacter_violaceus_90	93.592	93.194	52.828	49.823
Gloeobacter_violaceus_95	97.178	97.007	52.088	47.007
Haemophilus_ducreyi_00	96.735	99.977	96.735	99.977
Haemophilus_ducreyi_05	96.784	99.999	96.784	99.999
Haemophilus_ducreyi_10	95.95	99.941	95.95	99.941
Haemophilus_ducreyi_15	96.737	98.888	96.737	98.888
Haemophilus_ducreyi_20	96.484	99.937	96.484	99.937
Haemophilus_ducreyi_25	96.324	99.831	96.029	99.831
Haemophilus_ducreyi_30	96.326	99.057	96.326	99.057
Haemophilus_ducreyi_35	96.111	99.207	96.111	99.207
Haemophilus_ducreyi_40	95.594	99.063	95.306	99.063
Haemophilus_ducreyi_45	94.483	98.663	94.402	98.516
Haemophilus_ducreyi_50	93.612	97.399	93.473	97.299
Haemophilus_ducreyi_55	91.512	95.089	90.846	94.74
Haemophilus_ducreyi_60	87.865	92.031	87.102	91.367
Haemophilus_ducreyi_65	85.726	88.999	84.282	86.87
Haemophilus_ducreyi_70	81.059	83.576	77.121	79.891
Haemophilus_ducreyi_75	79.151	79.848	70.565	71.121
Haemophilus_ducreyi_80	79.669	81.015	60.89	63.228
Haemophilus_ducreyi_85	86.322	86.188	57.027	51.803
Haemophilus_ducreyi_90	91.136	91.177	54.552	45.631
Haemophilus_ducreyi_95	94.074	94.851	52.133	44.468
Haemophilus_influenzae_00	97.496	99.724	97.496	99.724
Haemophilus_influenzae_05	97.556	99.713	97.556	99.713
Haemophilus_influenzae_10	97.43	99.715	97.43	99.715
Haemophilus_influenzae_15	97.252	98.821	97.252	98.821
Haemophilus_influenzae_20	97.284	99.625	97.284	99.625
Haemophilus_influenzae_25	97.108	99.524	97.108	99.524
Haemophilus_influenzae_30	97.228	99.211	97.228	99.211
Haemophilus_influenzae_35	96.242	99.064	96.242	99.064
Haemophilus_influenzae_40	95.683	98.344	95.683	98.192
Haemophilus_influenzae_45	95.255	97.72	95.24	97.506
Haemophilus_influenzae_50	94.354	96.295	94.115	96.015
Haemophilus_influenzae_55	92.139	93.976	91.712	93.603
Haemophilus_influenzae_60	88.922	91.486	87.93	90.214
Haemophilus_influenzae_65	84.569	86.892	82.373	84.568
Haemophilus_influenzae_70	81.231	82.792	77.086	78.24
Haemophilus_influenzae_75	78.45	78.341	69.794	69.561
Haemophilus_influenzae_80	80.636	79.901	60.894	62.992
Haemophilus_influenzae_85	84.271	84.474	53.798	54.746
Haemophilus_influenzae_90	90.471	90.409	54.085	45.986
Haemophilus_influenzae_95	94.928	95.235	51.693	45.246
Helicobacter_hepaticus_00	99.569	99.277	99.569	99.277
Helicobacter_hepaticus_05	99.248	99.988	99.248	99.988
Helicobacter_hepaticus_10	99.526	99.781	99.526	99.781
Helicobacter_hepaticus_15	99.526	99.959	99.526	99.959
Helicobacter_hepaticus_20	99.402	99.076	99.402	99.076
Helicobacter_hepaticus_25	99.387	99.544	99.387	99.544
Helicobacter_hepaticus_30	98.925	99.562	98.871	99.562
Helicobacter_hepaticus_35	98.484	98.85	98.389	98.634
Helicobacter_hepaticus_40	98.345	98.87	98.238	98.694
Helicobacter_hepaticus_45	97.584	97.702	97.394	97.458
Helicobacter_hepaticus_50	96.036	96.696	95.619	96.518
Helicobacter_hepaticus_55	94.372	94.632	93.936	94.326
Helicobacter_hepaticus_60	91.571	92.526	90.647	91.584
Helicobacter_hepaticus_65	87.767	88.378	86.042	86.553
Helicobacter_hepaticus_70	84.564	84.305	80.123	79.376
Helicobacter_hepaticus_75	79.904	81.031	71.288	71.711
Helicobacter_hepaticus_80	82.522	82.316	62.853	63.761
Helicobacter_hepaticus_85	86.387	86.871	55.135	55.204
Helicobacter_hepaticus_90	93.929	94.668	53.017	49.342
Helicobacter_hepaticus_95	97.763	97.738	42.625	57.467
Helicobacter_pylori_00	97.732	99.936	97.732	99.936
Helicobacter_pylori_05	97.773	99.906	97.773	99.906
Helicobacter_pylori_10	97.417	99.929	97.417	99.929
Helicobacter_pylori_15	97.607	99.875	97.607	99.875
Helicobacter_pylori_20	96.913	99.74	96.913	99.74
Helicobacter_pylori_25	97.356	99.7	97.356	99.7
Helicobacter_pylori_30	96.659	99.162	96.659	99.162
Helicobacter_pylori_35	96.998	98.814	96.915	98.814
Helicobacter_pylori_40	96.378	98.778	96.28	98.292
Helicobacter_pylori_45	95.194	97.761	95.101	97.591
Helicobacter_pylori_50	94.146	96.51	94.026	95.85
Helicobacter_pylori_55	92.052	94.479	91.725	94.178
Helicobacter_pylori_60	89.177	91.908	88.485	91.234
Helicobacter_pylori_65	85.416	88.051	83.415	86.242
Helicobacter_pylori_70	82.053	83.089	77.629	78.666
Helicobacter_pylori_75	78.289	79.623	69.257	71.24
Helicobacter_pylori_80	78.152	80.671	61.939	62.263
Helicobacter_pylori_85	85.592	85.648	54.516	55.212
Helicobacter_pylori_90	91.388	91.389	52.674	47.895
Helicobacter_pylori_95	95.445	94.579	47.742	49.227
Helicobacter_pylori_J99_00	95.303	99.986	95.303	99.986
Helicobacter_pylori_J99_05	95.647	99.987	95.647	99.987
Helicobacter_pylori_J99_10	95.087	99.988	95.087	99.988
Helicobacter_pylori_J99_15	95.589	99.974	95.589	99.974
Helicobacter_pylori_J99_20	95.075	99.928	95.075	99.928
Helicobacter_pylori_J99_25	95.239	99.931	95.239	99.931
Helicobacter_pylori_J99_30	95.159	99.635	95.159	99.635
Helicobacter_pylori_J99_35	94.375	99.374	94.274	99.374
Helicobacter_pylori_J99_40	94.125	98.448	94.115	98.448
Helicobacter_pylori_J99_45	93.473	98.212	93.33	97.977
Helicobacter_pylori_J99_50	92.27	97.361	91.99	96.892
Helicobacter_pylori_J99_55	89.999	95.119	89.51	94.787
Helicobacter_pylori_J99_60	87.003	92.549	86.164	91.853
Helicobacter_pylori_J99_65	83.301	88.403	81.447	86.877
Helicobacter_pylori_J99_70	79.854	84.46	75.608	80.195
Helicobacter_pylori_J99_75	77.666	80.582	68.118	72.884
Helicobacter_pylori_J99_80	78.526	79.932	61.254	60.692
Helicobacter_pylori_J99_85	83.265	84.173	54.236	53.095
Helicobacter_pylori_J99_90	89.381	90.326	46.416	51.569
Helicobacter_pylori_J99_95	92.961	93.233	54.303	41.04
Lactobacillus_johnsonii_00	97.641	99.792	97.641	99.792
Lactobacillus_johnsonii_05	97.64	99.978	97.64	99.978
Lactobacillus_johnsonii_10	97.648	99.991	97.648	99.991
Lactobacillus_johnsonii_15	97.34	99.952	97.34	99.952
Lactobacillus_johnsonii_20	97.196	99.852	97.196	99.852
Lactobacillus_johnsonii_25	96.729	99.387	96.729	99.077
Lactobacillus_johnsonii_30	97.257	99.439	97.257	99.439
Lactobacillus_johnsonii_35	96.549	98.99	96.549	98.99
Lactobacillus_johnsonii_40	96.162	98.788	96.109	98.464
Lactobacillus_johnsonii_45	95.442	97.982	95.412	97.641
Lactobacillus_johnsonii_50	93.909	96.511	93.753	96.252
Lactobacillus_johnsonii_55	92.404	94.377	92.217	93.536
Lactobacillus_johnsonii_60	88.959	91.548	88.224	90.624
Lactobacillus_johnsonii_65	85.151	87.402	82.887	85.611
Lactobacillus_johnsonii_70	81.529	82.444	76.943	78.625
Lactobacillus_johnsonii_75	79.678	80.414	68.865	71.111
Lactobacillus_johnsonii_80	81.067	82.122	61.724	62.951
Lactobacillus_johnsonii_85	85.555	86.839	55.751	53.955
Lactobacillus_johnsonii_90	92.467	92.196	53.699	46.57
Lactobacillus_johnsonii_95	95.575	95.495	53.014	44.373
Lactobacillus_plantarum_00	98.432	99.975	98.432	99.975
Lactobacillus_plantarum_05	98.423	99.982	98.423	99.982
Lactobacillus_plantarum_10	98.167	99.984	98.167	99.984
Lactobacillus_plantarum_15	98.408	99.968	98.408	99.968
Lactobacillus_plantarum_20	98.309	99.86	98.309	99.86
Lactobacillus_plantarum_25	98.28	99.281	98.28	99.203
Lactobacillus_plantarum_30	98.127	99.793	98.127	99.793
Lactobacillus_plantarum_35	97.469	99.239	97.469	99.239
Lactobacillus_plantarum_40	97.215	98.515	97.024	98.357
Lactobacillus_plantarum_45	96.341	97.968	96.179	97.8
Lactobacillus_plantarum_50	95.357	97.272	95.102	97.037
Lactobacillus_plantarum_55	93.566	95.348	93.041	94.817
Lactobacillus_plantarum_60	90.923	92.204	90.174	91.251
Lactobacillus_plantarum_65	87.913	89.173	86.284	87.813
Lactobacillus_plantarum_70	83.839	84.627	80.332	81.049
Lactobacillus_plantarum_75	80.872	81.11	73.198	72.279
Lactobacillus_plantarum_80	81.423	81.334	65.19	63.392
Lactobacillus_plantarum_85	85.135	86.27	57.354	54.533
Lactobacillus_plantarum_90	91.593	92.543	54.089	47.934
Lactobacillus_plantarum_95	96.409	96.396	50.476	48.017
Lactococcus_lactis_subsp._lactis_00	96.611	99.997	96.611	99.997
Lactococcus_lactis_subsp._lactis_05	96.619	99.846	96.619	99.846
Lactococcus_lactis_subsp._lactis_10	96.545	99.973	96.545	99.973
Lactococcus_lactis_subsp._lactis_15	95.884	99.961	95.884	99.961
Lactococcus_lactis_subsp._lactis_20	96.408	99.479	96.408	99.433
Lactococcus_lactis_subsp._lactis_25	96.348	99.739	96.132	99.739
Lactococcus_lactis_subsp._lactis_30	95.627	99.409	95.627	99.409
Lactococcus_lactis_subsp._lactis_35	95.599	99.382	95.599	99.382
Lactococcus_lactis_subsp._lactis_40	95.145	98.803	95.1	98.536
Lactococcus_lactis_subsp._lactis_45	94.003	97.868	93.957	97.846
Lactococcus_lactis_subsp._lactis_50	92.947	96.565	92.752	96.293
Lactococcus_lactis_subsp._lactis_55	91.146	94.674	90.765	94.155
Lactococcus_lactis_subsp._lactis_60	87.917	92.041	87.151	91.099
Lactococcus_lactis_subsp._lactis_65	84.481	88.675	82.561	86.975
Lactococcus_lactis_subsp._lactis_70	80.826	83.186	76.918	78.553
Lactococcus_lactis_subsp._lactis_75	77.666	80.192	69.011	71.266
Lactococcus_lactis_subsp._lactis_80	78.263	79.913	62.25	61.586
Lactococcus_lactis_subsp._lactis_85	84.352	85.512	54.069	54.61
Lactococcus_lactis_subsp._lactis_90	90.473	90.766	50.45	48.4
Lactococcus_lactis_subsp._lactis_95	94.429	94.038	51.583	44.999
Leishmania_major_00	93.48	100.0	93.48	100.0
Leishmania_major_05	93.479	99.999	93.479	99.999
Leishmania_major_10	93.441	99.958	93.441	99.958
Leishmania_major_15	93.348	99.97	93.348	99.97
Leishmania_major_20	93.181	99.736	93.181	99.736
Leishmania_major_25	92.987	99.813	92.987	99.646
Leishmania_major_30	92.408	99.789	92.408	99.789
Leishmania_major_35	92.118	99.423	92.064	99.423
Leishmania_major_40	92.157	98.947	92.088	98.829
Leishmania_major_45	91.333	98.133	91.312	98.003
Leishmania_major_50	89.819	97.006	89.628	96.744
Leishmania_major_55	87.331	94.699	87.151	94.412
Leishmania_major_60	85.948	92.287	85.077	91.614
Leishmania_major_65	81.592	87.755	79.833	85.75
Leishmania_major_70	77.472	82.896	73.538	79.211
Leishmania_major_75	75.004	79.248	66.746	72.147
Leishmania_major_80	76.003	79.039	61.861	62.343
Leishmania_major_85	80.662	81.549	53.002	52.523
Leishmania_major_90	86.905	87.324	48.636	48.372
Leishmania_major_95	89.066	90.107	50.375	42.243
Listeria_innocua_00	97.914	99.998	97.914	99.998
Listeria_innocua_05	98.171	99.999	98.171	99.999
Listeria_innocua_10	98.155	99.987	98.155	99.987
Listeria_innocua_15	98.161	99.964	98.161	99.964
Listeria_innocua_20	98.107	99.883	98.107	99.883
Listeria_innocua_25	97.699	99.712	97.699	99.712
Listeria_innocua_30	97.586	99.63	97.586	99.63
Listeria_innocua_35	97.142	99.542	97.142	99.419
Listeria_innocua_40	96.859	99.007	96.807	98.743
Listeria_innocua_45	95.811	98.259	95.564	98.201
Listeria_innocua_50	94.747	97.033	94.369	96.757
Listeria_innocua_55	93.237	95.004	92.553	94.63
Listeria_innocua_60	90.376	92.467	89.403	91.639
Listeria_innocua_65	86.063	88.417	84.283	86.588
Listeria_innocua_70	82.648	84.976	78.601	80.539
Listeria_innocua_75	79.746	80.653	71.098	71.564
Listeria_innocua_80	81.165	80.627	63.178	62.015
Listeria_innocua_85	86.313	86.739	54.743	55.973
Listeria_innocua_90	92.505	92.111	57.223	43.31
Listeria_innocua_95	95.482	96.108	46.531	51.44
Listeria_monocytogenes_00	98.899	99.981	98.899	99.981
Listeria_monocytogenes_05	98.858	99.97	98.858	99.97
Listeria_monocytogenes_10	98.92	99.975	98.92	99.975
Listeria_monocytogenes_15	98.63	99.963	98.63	99.963
Listeria_monocytogenes_20	98.802	99.869	98.802	99.869
Listeria_monocytogenes_25	98.724	99.553	98.724	99.553
Listeria_monocytogenes_30	97.705	99.604	97.705	99.604
Listeria_monocytogenes_35	98.167	99.384	97.873	99.384
Listeria_monocytogenes_40	97.564	98.798	97.564	98.683
Listeria_monocytogenes_45	96.899	97.738	96.601	97.533
Listeria_monocytogenes_50	95.695	96.867	95.37	96.62
Listeria_monocytogenes_55	93.922	95.156	93.578	94.771
Listeria_monocytogenes_60	91.434	92.063	90.691	91.276
Listeria_monocytogenes_65	87.282	88.518	85.603	86.872
Listeria_monocytogenes_70	83.787	84.52	79.631	80.022
Listeria_monocytogenes_75	81.323	81.175	71.439	72.446
Listeria_monocytogenes_80	81.766	82.247	65.445	61.988
Listeria_monocytogenes_85	87.06	86.717	56.151	55.126
Listeria_monocytogenes_90	93.563	93.524	52.542	49.874
Listeria_monocytogenes_95	97.333	97.052	50.588	48.598
Listeria_monocytogenes_str._4b_F2365_00	98.837	100.0	98.837	100.0
Listeria_monocytogenes_str._4b_F2365_05	98.888	99.985	98.888	99.985
Listeria_monocytogenes_str._4b_F2365_10	98.84	99.994	98.84	99.994
Listeria_monocytogenes_str._4b_F2365_15	98.621	99.972	98.621	99.972
Listeria_monocytogenes_str._4b_F2365_20	98.742	99.943	98.742	99.943
Listeria_monocytogenes_str._4b_F2365_25	98.555	99.613	98.555	99.376
Listeria_monocytogenes_str._4b_F2365_30	97.902	99.463	97.902	99.463
Listeria_monocytogenes_str._4b_F2365_35	97.995	99.391	97.963	98.906
Listeria_monocytogenes_str._4b_F2365_40	97.423	98.602	97.184	98.59
Listeria_monocytogenes_str._4b_F2365_45	96.795	97.859	96.536	97.646
Listeria_monocytogenes_str._4b_F2365_50	95.703	96.831	95.438	96.525
Listeria_monocytogenes_str._4b_F2365_55	93.798	95.123	93.187	94.733
Listeria_monocytogenes_str._4b_F2365_60	91.061	92.213	90.234	91.337
Listeria_monocytogenes_str._4b_F2365_65	87.132	88.763	85.507	87.346
Listeria_monocytogenes_str._4b_F2365_70	83.484	84.077	79.484	79.663
Listeria_monocytogenes_str._4b_F2365_75	81.778	80.856	72.327	71.617
Listeria_monocytogenes_str._4b_F2365_80	80.415	80.803	61.159	64.427
Listeria_monocytogenes_str._4b_F2365_85	86.374	86.337	56.948	54.218
Listeria_monocytogenes_str._4b_F2365_90	93.831	93.327	52.754	49.831
