strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Thermoplasma_volcanium	7137	9955	8714	8823
Pseudomonas_aeruginosa	9633	9633	9373	9609
Helicobacter_hepaticus	8321	9665	10683	9665
Streptococcus_agalactiae_serogroup_III	8593	8301	8426	8426
Tropheryma_whipplei_TW0827	7819	7649	7819	8320
Haemophilus_influenzae	7905	7931	7931	7270
Pasteurella_multocida	9788	9766	10188	8722
Prochlorococcus_marinus	8099	7979	8594	8169
Corynebacterium_glutamicum	7867	7728	7889	7867
Archaeoglobus_fulgidus	8497	8258	9035	7385
Bacillus_subtilis	9315	9056	9315	9369
Staphylococcus_aureus_subsp._aureus_N315	10667	NA	10849	NA
Corynebacterium_efficiens	10763	10774	10520	10482
Geobacter_sulfurreducens	9532	9095	9532	9745
Yersinia_pestis_KIM	7233	7238	7089	7266
Bacillus_cereus_ATCC_10987	7724	7661	7848	7819
Pseudomonas_putida_KT2440	10020	10020	9814	10040
Sinorhizobium_meliloti	8655	8655	8417	8577
Lactobacillus_johnsonii	9403	9444	9179	9403
Chlamydophila_pneumoniae_CWL029	7989	8906	8906	8943
Streptomyces_coelicolor	11031	10871	10716	10832
Staphylococcus_epidermidis	8985	8653	8854	8856
Dehalococcoides_ethenogenes_195	8515	8193	8515	8515
Rickettsia_prowazekii	10504	12213	12213	12448
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	15118	NA	15118	NA
Synechococcus_sp._WH_8102	8443	9334	10151	9070
Nitrosomonas_europaea	8157	7441	7824	7844
Mycoplasma_penetrans	12654	8643	10550	10562
Bacillus_anthracis_str._Ames	10517	10026	9389	10020
Chlamydophila_pneumoniae_AR39	6236	6796	7413	6796
Escherichia_coli	8221	8219	8255	7922
Xylella_fastidiosa_Temecula1	8565	8648	8565	8218
Treponema_denticola	9063	9019	8827	9044
Helicobacter_pylori_J99	9704	9892	9892	9849
Bacillus_cereus_ATCC_14579	9419	9081	9470	9733
Mycobacterium_avium_subsp._paratuberculosis	NA	9305	NA	9236
Sulfolobus_solfataricus	7085	7233	6549	7107
Lactococcus_lactis_subsp._lactis	8706	7877	9328	8706
Xanthomonas_axonopodis_pv._citri	10026	9657	10004	10087
Borrelia_burgdorferi	12834	11893	11893	9838
Staphylococcus_aureus_subsp._aureus_MW2	9541	NA	9600	NA
Bordetella_bronchiseptica	10112	10205	10214	10137
Mycobacterium_tuberculosis_CDC1551	7948	7747	7948	7686
Buchnera_aphidicola_Schizaphis_graminum	NA	8280	NA	8216
Haemophilus_ducreyi	8021	7764	8110	8011
Mycobacterium_tuberculosis_H37Rv	9353	8894	9196	9281
Clostridium_tetani	10189	10447	10231	10447
Pyrococcus_furiosus	7483	8185	8201	8345
Acidobacterium_capsulatum_ATCC_51196	11767	8569	10062	10062
Xanthomonas_campestris_pv._campestris	9130	9963	9637	9625
Streptococcus_pneumoniae_R6	7090	7458	7434	7762
Wolinella_succinogenes	9095	8692	9010	9070
Streptococcus_pyogenes_MGAS315	8613	9196	9112	9196
Methanosarcina_acetivorans	6464	6464	6490	6414
Streptococcus_pyogenes	9198	9198	9735	8290
Aquifex_aeolicus	9341	8999	9341	10003
Clostridium_acetobutylicum	11042	11407	10406	11060
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	NA	9885	NA	10098
Streptococcus_pneumoniae	8134	8134	8465	8060
Methanococcus_maripaludis	9561	8131	9099	9095
Cyanidioschyzon_merolae	6189	6426	6426	6959
Clostridium_perfringens	10295	9284	10178	10517
Streptococcus_pyogenes_MGAS8232	8765	8453	8752	8765
Ralstonia_solanacearum	9708	10417	10521	10363
Ureaplasma_parvum	9383	15893	11702	11702
Mycoplasma_gallisepticum	6906	7635	7635	8376
Methanocaldococcus_jannaschii	9398	8275	8395	7517
Helicobacter_pylori	7611	9299	8592	8533
Buchnera_aphidicola_Acyrthosiphon_pisum	NA	9177	NA	9177
Mycoplasma_mycoides_subsp._mycoides_SC	8087	8967	10252	8921
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	NA	9005	NA	8830
Escherichia_coli_O157_H7_EDL933	8593	8603	8559	8416
Bordetella_pertussis	7395	7717	8185	7717
Streptococcus_pyogenes_SSI-1	8872	9424	8163	8872
Aeropyrum_pernix	11036	9262	11036	12941
Wolbachia_sp._wMel	5484	6096	6287	6104
Pyrococcus_abyssi	8329	9150	9024	9150
Shewanella_oneidensis	8282	8045	7974	7591
Mycobacterium_bovis	9618	9676	8954	9795
Streptococcus_mutans	9984	8547	9478	9478
Vibrio_cholerae	8608	8228	8557	8711
Coxiella_burnetii	7516	7371	7516	7277
Chlamydophila_pneumoniae_TW-183	9173	9173	10741	8061
Candidatus_Blochmannia_floridanus	13075	13075	20350	10576
Pyrobaculum_aerophilum	7868	7783	7523	7841
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	11114	NA	10957	NA
Listeria_monocytogenes_str._4b_F2365	9744	9733	10233	9224
Listeria_innocua	9526	9208	8129	9106
Mycoplasma_pulmonis	10410	11492	17347	11492
Nanoarchaeum_equitans	16107	16107	11652	17406
Treponema_pallidum	6200	8172	9245	8172
Streptomyces_avermitilis	10078	9400	9996	9982
Staphylococcus_aureus_subsp._aureus_Mu50	9947	NA	9931	NA
Xylella_fastidiosa	8382	8573	8654	8573
Buchnera_aphidicola_Baizongia_pistaciae	NA	11348	NA	11581
Thermoanaerobacter_tengcongensis	8142	8715	8715	9168
Bradyrhizobium_japonicum	9750	9161	9689	9953
Corynebacterium_glutamicum_ATCC_13032	7397	8682	10080	8682
Caulobacter_vibrioides	9375	9022	9355	9375
Onion_yellows_phytoplasma	7547	7547	6661	7751
Mesorhizobium_loti	10623	10623	10674	10277
Fusobacterium_nucleatum_subsp._nucleatum	NA	9532	NA	9532
Bdellovibrio_bacteriovorus	9065	9255	9285	9285
Yersinia_pestis	7366	7002	7343	7429
Chlamydia_muridarum	13783	11794	11645	11794
Salmonella_typhi	9852	9445	8390	9445
Bacillus_halodurans	9260	8463	8544	7600
Bacteroides_thetaiotaomicron	9713	9127	8754	9110
Synechococcus_elongatus	9793	9555	9793	9620
Thermus_thermophilus_HB27	8933	10034	10034	11462

